Time,GND_truth_X1,GND_truth_Y1,GND_truth_X2,GND_truth_Y2,est_X1,est_Y1,est_X2,est_Y2,
1.63018e+09,228.363,118.542,131.557,118.461,229.068,113.333,128.298,117.176,
1.63018e+09,228.363,118.659,131.562,118.704,229.068,113.333,128.298,117.176,
1.63018e+09,228.362,118.768,131.564,118.814,229.068,113.333,128.298,117.176,
1.63018e+09,228.362,118.768,131.564,118.814,229.068,113.333,128.298,117.176,
1.63018e+09,228.362,118.963,131.568,119.01,229.068,113.333,128.298,117.176,
1.63018e+09,228.363,119.05,131.57,119.098,229.068,113.333,128.298,117.176,
1.63018e+09,228.363,119.05,131.57,119.098,229.068,113.333,128.298,117.176,
1.63018e+09,228.363,119.206,131.573,119.255,229.093,113.838,128.928,117.436,
1.63018e+09,228.363,119.206,131.573,119.255,229.093,113.838,128.928,117.436,
1.63018e+09,228.365,119.344,131.575,119.327,229.093,113.838,128.928,117.436,
1.63018e+09,228.365,119.344,131.577,119.394,229.093,113.838,128.928,117.436,
1.63018e+09,228.366,119.468,131.58,119.519,229.093,113.838,128.928,117.436,
1.63018e+09,228.367,119.528,131.581,119.579,229.093,113.838,128.928,117.436,
1.63018e+09,228.368,119.588,131.582,119.639,229.093,113.838,128.928,117.436,
1.63018e+09,228.368,119.588,131.582,119.639,229.113,114.345,129.451,117.705,
1.63018e+09,228.37,119.715,131.585,119.767,229.113,114.345,129.451,117.705,
1.63018e+09,228.371,119.782,131.587,119.833,229.113,114.345,129.451,117.705,
1.63018e+09,228.371,119.782,131.587,119.833,229.113,114.345,129.451,117.705,
1.63018e+09,228.374,119.915,131.59,119.966,229.113,114.345,129.451,117.705,
1.63018e+09,228.374,119.915,131.59,119.966,229.113,114.345,129.451,117.705,
1.63018e+09,228.376,120.045,131.592,120.096,229.113,114.345,129.451,117.705,
1.63018e+09,228.377,120.109,131.594,120.159,229.113,114.345,129.451,117.705,
1.63018e+09,228.377,120.109,131.594,120.159,229.113,114.345,129.451,117.705,
1.63018e+09,228.38,120.229,131.596,120.278,229.13,114.858,129.886,117.986,
1.63018e+09,228.381,120.283,131.598,120.332,229.13,114.858,129.886,117.986,
1.63018e+09,228.382,120.331,131.598,120.332,229.13,114.858,129.886,117.986,
1.63018e+09,228.383,120.374,131.599,120.379,229.13,114.858,129.886,117.986,
1.63018e+09,228.384,120.412,131.602,120.458,229.13,114.858,129.886,117.986,
1.63018e+09,228.384,120.412,131.602,120.458,229.13,114.858,129.886,117.986,
1.63018e+09,228.386,120.47,131.603,120.49,229.13,114.858,129.886,117.986,
1.63018e+09,228.386,120.47,131.605,120.515,229.13,114.858,129.886,117.986,
1.63018e+09,228.388,120.504,131.608,120.547,229.138,115.353,130.244,118.259,
1.63018e+09,228.389,120.512,131.609,120.555,229.138,115.353,130.244,118.259,
1.63018e+09,228.389,120.512,131.609,120.555,229.138,115.353,130.244,118.259,
1.63018e+09,228.39,120.514,131.612,120.555,229.138,115.353,130.244,118.259,
1.63018e+09,228.39,120.514,131.612,120.555,229.138,115.353,130.244,118.259,
1.63018e+09,228.391,120.496,131.615,120.535,229.138,115.353,130.244,118.259,
1.63018e+09,228.392,120.48,131.615,120.535,229.138,115.353,130.244,118.259,
